owner_id,owner_tag,stratum,target_spending,raw_spending,error_scale,raw_error,raw_abs_error,raw_relative_error,exact_feasible,approx_exact,approx_accepted,approx_gate_passed,approx_gate_enforced,approx_strategy,exact_spending,exact_error,exact_abs_error,exact_relative_error,exact_abs_improvement,exact_improvement_ratio,exact_worsening_ratio,exact_worsening_percentage,exact_direction,approx_spending,approx_error,approx_abs_error,approx_relative_error,approx_abs_improvement,approx_improvement_ratio,approx_worsening_ratio,approx_worsening_percentage,approx_direction
1564,BNT,lower,0.53464,0.2211,0.2211,-0.31354000000000004,0.31354000000000004,-1.4180913613749437,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.2211,-0.31354000000000004,0.31354000000000004,-1.4180913613749437,0.0,0.0,0.0,0.0,unchanged
218,BOD,nobles,0.25035,0.27482,0.27482,0.024469999999999992,0.024469999999999992,0.08904009897387377,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.27482,0.024469999999999992,0.024469999999999992,0.08904009897387377,0.0,0.0,0.0,0.0,unchanged
218,BOD,clergy,0.02656,0.02079,0.02079,-0.005770000000000001,0.005770000000000001,-0.2775372775372776,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.02079,-0.005770000000000001,0.005770000000000001,-0.2775372775372776,0.0,0.0,0.0,0.0,unchanged
218,BOD,burghers,0.0,0.0,1e-05,0.0,0.0,0.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,unchanged
218,BOD,lower,0.03711,0.0184,0.0184,-0.018709999999999997,0.018709999999999997,-1.0168478260869565,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0184,-0.018709999999999997,0.018709999999999997,-1.0168478260869565,0.0,0.0,0.0,0.0,unchanged
2147,BOH,nobles,120.23068,110.55129,110.55129,-9.679390000000012,9.679390000000012,-0.08755564950892941,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,116.73667179605998,-3.4940082039400266,3.4940082039400266,-0.03160531373211499,6.1853817960599855,0.6390259919333736,0.0,0.0,improved
2147,BOH,clergy,19.60659,17.68056,17.68056,-1.9260300000000008,1.9260300000000008,-0.10893489798965648,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,19.434005335647168,-0.17258466435283282,0.17258466435283282,-0.00976126685765795,1.753445335647168,0.9103935741640407,0.0,0.0,improved
2147,BOH,burghers,7.08071,12.4876,12.4876,5.406890000000001,5.406890000000001,0.4329807168711362,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,6.816870000598442,-0.2638399994015579,0.2638399994015579,-0.021128159085937882,5.143050000598443,0.9512030022061558,0.0,0.0,improved
2147,BOH,lower,12.46107,18.65905,18.65905,6.197980000000001,6.197980000000001,0.3321701801538664,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,16.39150286769443,3.9304328676944316,3.9304328676944316,0.21064485425005192,2.2675471323055696,0.36585260557561805,0.0,0.0,improved
1443,BOL,nobles,0.28285,0.29142,0.29142,0.008570000000000022,0.008570000000000022,0.029407727678265123,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.29142,0.008570000000000022,0.008570000000000022,0.029407727678265123,0.0,0.0,0.0,0.0,unchanged
1443,BOL,clergy,0.02261,0.01791,0.01791,-0.004700000000000003,0.004700000000000003,-0.262423227247348,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.01791,-0.004700000000000003,0.004700000000000003,-0.262423227247348,0.0,0.0,0.0,0.0,unchanged
1443,BOL,burghers,0.0,0.0,1e-05,0.0,0.0,0.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,unchanged
1443,BOL,lower,0.01312,0.00927,0.00927,-0.0038499999999999993,0.0038499999999999993,-0.4153182308522113,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.00927,-0.0038499999999999993,0.0038499999999999993,-0.4153182308522113,0.0,0.0,0.0,0.0,unchanged
2261,BON,nobles,0.57638,0.91106,0.91106,0.33468,0.33468,0.367352314885957,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,0.9063142177705059,0.3299342177705059,0.3299342177705059,0.3621432372955743,0.004745782229494067,0.014180059249115773,0.0,0.0,improved
2261,BON,clergy,0.16824,0.11122,0.11122,-0.05702,0.05702,-0.512677575975544,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,0.1137705339327586,-0.0544694660672414,0.0544694660672414,-0.48974524426579213,0.0025505339327586,0.04473051442929849,0.0,0.0,improved
2261,BON,burghers,0.09921,0.04253,0.04253,-0.05668000000000001,0.05668000000000001,-1.3327063249470965,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,0.04298015116310359,-0.05622984883689642,0.05622984883689642,-1.3221220041593327,0.000450151163103589,0.00794197535468576,0.0,0.0,improved
2261,BON,lower,0.26135,0.04036,0.04036,-0.22099000000000002,0.22099000000000002,-5.475470763131814,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,0.04211509713363195,-0.21923490286636807,0.21923490286636807,-5.43198470927572,0.0017550971336319499,0.007941975354685505,0.0,0.0,improved
2297,BOR,nobles,2.9062,3.0488,3.0488,0.14259999999999984,0.14259999999999984,0.04677250065599575,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,3.0488,0.14259999999999984,0.14259999999999984,0.04677250065599575,0.0,0.0,0.0,0.0,unchanged
2297,BOR,clergy,0.42399,0.51413,0.51413,0.09014,0.09014,0.17532530682901212,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.51413,0.09014,0.09014,0.17532530682901212,0.0,0.0,0.0,0.0,unchanged
2297,BOR,burghers,0.0,0.0,1e-05,0.0,0.0,0.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,unchanged
2297,BOR,lower,0.49217,0.25938,0.25938,-0.23279,0.23279,-0.8974863135168478,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.25938,-0.23279,0.23279,-0.8974863135168478,0.0,0.0,0.0,0.0,unchanged
212,BOS,nobles,9.77746,8.94528,8.94528,-0.8321799999999993,0.8321799999999993,-0.0930300672533447,False,False,True,True,True,balanced_l2,,,,,,,,,unavailable,9.768114082773765,-0.009345917226234235,0.009345917226234235,-0.0010447875556980032,0.822834082773765,0.9887693561173854,0.0,0.0,improved
212,BOS,clergy,1.27762,1.51918,1.51918,0.24156,0.24156,0.15900683263339432,False,False,True,True,True,balanced_l2,,,,,,,,,unavailable,1.231922604816003,-0.04569739518399696,0.04569739518399696,-0.03008030331099472,0.19586260481600304,0.8108238318264739,0.0,0.0,improved
212,BOS,burghers,0.03025,0.01666,0.01666,-0.013589999999999998,0.013589999999999998,-0.8157262905162063,False,False,True,True,True,balanced_l2,,,,,,,,,unavailable,0.030243608023902007,-6.3919760979920526e-06,6.3919760979920526e-06,-0.0003836720346934005,0.013583608023902006,0.9995296559162625,0.0,0.0,improved
212,BOS,lower,1.26209,1.86617,1.86617,0.6040800000000002,0.6040800000000002,0.32370041314564063,False,False,True,True,True,balanced_l2,,,,,,,,,unavailable,1.3171397043863318,0.05504970438633183,0.05504970438633183,0.029498761841810675,0.5490302956136683,0.9088701754960736,0.0,0.0,improved
1150,BOU,nobles,10.01899,10.49879,10.49879,0.4797999999999991,0.4797999999999991,0.04570050453433197,False,False,True,True,True,target_l2,,,,,,,,,unavailable,10.407193319046524,0.3882033190465233,0.3882033190465233,0.036976005715565634,0.09159668095347584,0.19090596280424346,0.0,0.0,improved
1150,BOU,clergy,1.69769,1.60567,1.60567,-0.09201999999999999,0.09201999999999999,-0.05730940977909533,False,False,True,True,True,target_l2,,,,,,,,,unavailable,1.6965184780108942,-0.0011715219891057504,0.0011715219891057504,-0.0007296156676687927,0.09084847801089424,0.9872688329808113,0.0,0.0,improved
1150,BOU,burghers,0.12781,0.3333,0.3333,0.20548999999999998,0.20548999999999998,0.6165316531653164,False,False,True,True,True,target_l2,,,,,,,,,unavailable,0.12685223464827336,-0.0009577653517266471,0.0009577653517266471,-0.0028735834135212935,0.20453223464827333,0.9953391145470503,0.0,0.0,improved
1150,BOU,lower,2.39403,1.80069,1.80069,-0.59334,0.59334,-0.32950702230811524,False,False,True,True,True,target_l2,,,,,,,,,unavailable,2.007955968294308,-0.3860740317056921,0.3860740317056921,-0.21440338520550017,0.20726596829430788,0.34932074071242103,0.0,0.0,improved
1400,BOW,nobles,0.26411,0.27443,0.27443,0.010319999999999996,0.010319999999999996,0.0376052180884014,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.27443,0.010319999999999996,0.010319999999999996,0.0376052180884014,0.0,0.0,0.0,0.0,unchanged
1400,BOW,clergy,0.02585,0.02591,0.02591,5.9999999999997555e-05,5.9999999999997555e-05,0.0023157082207640894,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.02591,5.9999999999997555e-05,5.9999999999997555e-05,0.0023157082207640894,0.0,0.0,0.0,0.0,unchanged
1400,BOW,burghers,0.0,0.0,1e-05,0.0,0.0,0.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,unchanged
1400,BOW,lower,0.01901,0.00863,0.00863,-0.010379999999999999,0.010379999999999999,-1.2027809965237541,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.00863,-0.010379999999999999,0.010379999999999999,-1.2027809965237541,0.0,0.0,0.0,0.0,unchanged
2107,BPR,nobles,1.45564,1.87362,1.87362,0.41798,0.41798,0.2230868585945923,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,1.87362,0.41798,0.41798,0.2230868585945923,0.0,0.0,0.0,0.0,unchanged
2107,BPR,clergy,0.40736,0.22907,0.22907,-0.17829,0.17829,-0.7783210372375257,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.22907,-0.17829,0.17829,-0.7783210372375257,0.0,0.0,0.0,0.0,unchanged
2107,BPR,burghers,1.55974,1.98049,1.98049,0.4207500000000002,0.4207500000000002,0.21244742462723878,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,1.98049,0.4207500000000002,0.4207500000000002,0.21244742462723878,0.0,0.0,0.0,0.0,unchanged
2107,BPR,lower,0.78629,0.12576,0.12576,-0.6605300000000001,0.6605300000000001,-5.252305979643766,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.12576,-0.6605300000000001,0.6605300000000001,-5.252305979643766,0.0,0.0,0.0,0.0,unchanged
1134,BQA,nobles,3.30809,3.423,3.423,0.11491000000000007,0.11491000000000007,0.03356996786444641,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,3.4190618740392247,0.1109718740392247,0.1109718740392247,0.03241947824692513,0.003938125960775363,0.03427139466343539,0.0,0.0,improved
1134,BQA,clergy,0.36321,0.49068,0.49068,0.12747000000000003,0.12747000000000003,0.2597823428711177,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,0.48631142532225224,0.12310142532225227,0.12310142532225227,0.25087923967199044,0.004368574677747761,0.03427139466343265,0.0,0.0,improved
1134,BQA,burghers,0.0127,0.0159,0.0159,0.0032000000000000015,0.0032000000000000015,0.2012578616352202,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,0.015790331537077016,0.0030903315370770165,0.0030903315370770165,0.19436047403000103,0.00010966846292298493,0.03427139466343278,0.0,0.0,improved
1134,BQA,lower,0.78861,0.54293,0.54293,-0.24568,0.24568,-0.4525076897574273,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,0.5514463691014462,-0.23716363089855386,0.23716363089855386,-0.43682174663134077,0.008516369101446153,0.034664478595922144,0.0,0.0,improved
1238,BQL,nobles,0.71347,0.87075,0.87075,0.15727999999999998,0.15727999999999998,0.18062589721504446,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.87075,0.15727999999999998,0.15727999999999998,0.18062589721504446,0.0,0.0,0.0,0.0,unchanged
1238,BQL,clergy,0.14151,0.10526,0.10526,-0.03624999999999999,0.03624999999999999,-0.34438533155994666,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.10526,-0.03624999999999999,0.03624999999999999,-0.34438533155994666,0.0,0.0,0.0,0.0,unchanged
1238,BQL,burghers,0.0,0.0,1e-05,0.0,0.0,0.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,unchanged
1238,BQL,lower,0.16048,0.03942,0.03942,-0.12106000000000001,0.12106000000000001,-3.0710299340436333,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.03942,-0.12106000000000001,0.12106000000000001,-3.0710299340436333,0.0,0.0,0.0,0.0,unchanged
1775,BRA,nobles,2.76217,2.87712,2.87712,0.11495000000000033,0.11495000000000033,0.039953147592036595,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,2.826956585731706,0.06478658573170604,0.06478658573170604,0.022517860128081567,0.05016341426829429,0.43639333856715223,0.0,0.0,improved
1775,BRA,clergy,0.67985,0.35888,0.35888,-0.32097,0.32097,-0.8943658047258136,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,0.3863267364946338,-0.29352326350536617,0.29352326350536617,-0.8178869357594911,0.027446736494633805,0.08551184376930494,0.0,0.0,improved
1775,BRA,burghers,1.12484,1.50259,1.50259,0.37775000000000003,0.37775000000000003,0.25139925062725027,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,1.444631143738012,0.3197911437380119,0.3197911437380119,0.21282661520309057,0.057958856261988156,0.15343178361876414,0.0,0.0,improved
1775,BRA,lower,0.49384,0.322,0.322,-0.17184,0.17184,-0.5336645962732919,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,0.40278553403564865,-0.09105446596435135,0.09105446596435135,-0.2827778446097868,0.08078553403564864,0.4701206589597803,0.0,0.0,improved
1546,BRB,nobles,11.19853,10.91049,10.91049,-0.2880400000000005,0.2880400000000005,-0.026400280830650186,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,11.296450136956437,0.09792013695643753,0.09792013695643753,0.008974861528349096,0.190119863043563,0.6600467401873443,0.0,0.0,improved
1546,BRB,clergy,2.14952,1.78628,1.78628,-0.3632399999999998,0.3632399999999998,-0.20334997872673924,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,1.8168443720557677,-0.3326756279442322,0.3326756279442322,-0.18623935102236616,0.030564372055767564,0.0841437398297753,0.0,0.0,improved
1546,BRB,burghers,1.74441,3.18786,3.18786,1.4434500000000001,1.4434500000000001,0.4527959195196778,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,2.616898416157193,0.8724884161571931,0.8724884161571931,0.2736909450719897,0.570961583842807,0.3955534198225134,0.0,0.0,improved
1546,BRB,lower,3.06866,2.27624,2.27624,-0.7924199999999999,0.7924199999999999,-0.3481267353178926,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,2.4309270748306115,-0.6377329251693884,0.6377329251693884,-0.280169457161542,0.1546870748306115,0.19520844354081363,0.0,0.0,improved
2179,BRC,nobles,0.56512,0.64979,0.64979,0.08467000000000002,0.08467000000000002,0.1303036365595039,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.64979,0.08467000000000002,0.08467000000000002,0.1303036365595039,0.0,0.0,0.0,0.0,unchanged
2179,BRC,clergy,0.08874,0.06541,0.06541,-0.023330000000000004,0.023330000000000004,-0.3566732915456353,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.06541,-0.023330000000000004,0.023330000000000004,-0.3566732915456353,0.0,0.0,0.0,0.0,unchanged
2179,BRC,burghers,0.0,0.0,1e-05,0.0,0.0,0.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,unchanged
2179,BRC,lower,0.11083,0.04946,0.04946,-0.06137,0.06137,-1.2408006469874646,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.04946,-0.06137,0.06137,-1.2408006469874646,0.0,0.0,0.0,0.0,unchanged
1779,BRE,nobles,3.28014,3.42789,3.42789,0.14775000000000027,0.14775000000000027,0.04310231658542143,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,3.4168023710705877,0.13666237107058787,0.13666237107058787,0.03986778195058414,0.011087628929412396,0.07504317380312944,0.0,0.0,improved
1779,BRE,clergy,0.33757,0.48051,0.48051,0.14294,0.14294,0.2974755988428961,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,0.4697833287365807,0.1322133287365807,0.1322133287365807,0.27515208577673866,0.010726671263419307,0.07504317380312933,0.0,0.0,improved
1779,BRE,burghers,0.0086,0.01815,0.01815,0.00955,0.00955,0.5261707988980716,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,0.017433337690180125,0.008833337690180125,0.008833337690180125,0.4866852721862328,0.0007166623098198745,0.07504317380312822,0.0,0.0,improved
1779,BRE,lower,0.84932,0.54903,0.54903,-0.30028999999999995,0.30028999999999995,-0.5469464327996647,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,0.571610962502651,-0.277709037497349,0.277709037497349,-0.5058176010370089,0.02258096250265096,0.07519718439725254,0.0,0.0,improved
1786,BRG,nobles,1.37966,1.98266,1.98266,0.603,0.603,0.30413686663371425,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,1.9801001618686311,0.600440161868631,0.600440161868631,0.30284575361818517,0.0025598381313689522,0.004245171030462607,0.0,0.0,improved
1786,BRG,clergy,0.6874,0.2556,0.2556,-0.4318,0.4318,-1.689358372456964,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,0.25743306485095374,-0.42996693514904627,0.42996693514904627,-1.6821867572341405,0.0018330648509537473,0.004245171030462592,0.0,0.0,improved
1786,BRG,burghers,1.10948,1.39487,1.39487,0.28539000000000003,0.28539000000000003,0.20459971180109976,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,1.3884124565507656,0.2789324565507656,0.2789324565507656,0.19997021697417364,0.0064575434492344375,0.022627083812447657,0.0,0.0,improved
1786,BRG,lower,0.66001,0.20333,0.20333,-0.45668,0.45668,-2.2460040328529973,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,0.21060431672964927,-0.4494056832703507,0.4494056832703507,-2.21022811818399,0.007274316729649288,0.015928695650453902,0.0,0.0,improved
1140,BRI,nobles,26.71368,25.24088,25.24088,-1.4727999999999994,1.4727999999999994,-0.05834978812149178,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,26.527302859265504,-0.1863771407344963,0.1863771407344963,-0.007383939891735006,1.2864228592655031,0.873453869680543,0.0,0.0,improved
1140,BRI,clergy,4.19006,4.11882,4.11882,-0.07123999999999953,0.07123999999999953,-0.017296215906497374,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,4.189456645918218,-0.0006033540817815819,0.0006033540817815819,-0.00014648712053005032,0.07063664591821794,0.9915306838604494,0.0,0.0,improved
1140,BRI,burghers,0.50436,0.82109,0.82109,0.31672999999999996,0.31672999999999996,0.3857433411684468,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,0.5003092564665057,-0.004050743533494328,0.004050743533494328,-0.004933373361622146,0.31267925646650563,0.9872107361680474,0.0,0.0,improved
1140,BRI,lower,3.43058,4.65752,4.65752,1.22694,1.22694,0.2634320410862433,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,3.621611238349762,0.19103123834976188,0.19103123834976188,0.04101565604651443,1.035908761650238,0.8443027056337213,0.0,0.0,improved
1942,BRL,nobles,6.28526,6.27422,6.27422,-0.011040000000000383,0.011040000000000383,-0.0017595812706599997,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,6.296237308054769,0.01097730805476882,0.01097730805476882,0.0017495892803836685,6.26919452315633e-05,0.005678618227496478,0.0,0.0,improved
1942,BRL,clergy,0.77634,1.02341,1.02341,0.2470699999999999,0.2470699999999999,0.2414183953645166,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,1.0220069837945314,0.24566698379453134,0.24566698379453134,0.2400474724641457,0.0014030162054685658,0.005678618227500572,0.0,0.0,improved
1942,BRL,burghers,0.14158,0.42294,0.42294,0.28135999999999994,0.28135999999999994,0.665248025724689,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,0.3994771367903328,0.25789713679033277,0.25789713679033277,0.6097723951159332,0.023462863209667173,0.08339089852739258,0.0,0.0,improved
1942,BRL,lower,1.61028,1.0928,1.0928,-0.5174799999999999,0.5174799999999999,-0.47353587115666174,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,1.095738571360367,-0.514541428639633,0.514541428639633,-0.47084684172733626,0.002938571360366904,0.005678618227500395,0.0,0.0,improved
1780,BRM,nobles,0.22105,0.06909,0.06909,-0.15195999999999998,0.15195999999999998,-2.1994499927630624,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.06909,-0.15195999999999998,0.15195999999999998,-2.1994499927630624,0.0,0.0,0.0,0.0,unchanged
1780,BRM,clergy,0.0,0.02537,0.02537,0.02537,0.02537,1.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.02537,0.02537,0.02537,1.0,0.0,0.0,0.0,0.0,unchanged
1780,BRM,burghers,0.0,0.23203,0.23203,0.23203,0.23203,1.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.23203,0.23203,0.23203,1.0,0.0,0.0,0.0,0.0,unchanged
1780,BRM,lower,0.10947,0.00402,0.00402,-0.10545,0.10545,-26.23134328358209,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.00402,-0.10545,0.10545,-26.23134328358209,0.0,0.0,0.0,0.0,unchanged
2172,BRN,nobles,0.05025,0.16486,0.16486,0.11461,0.11461,0.6951959238141453,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.16486,0.11461,0.11461,0.6951959238141453,0.0,0.0,0.0,0.0,unchanged
2172,BRN,clergy,0.05334,0.02368,0.02368,-0.02966,0.02966,-1.2525337837837838,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.02368,-0.02966,0.02966,-1.2525337837837838,0.0,0.0,0.0,0.0,unchanged
2172,BRN,burghers,0.05075,0.08024,0.08024,0.029490000000000002,0.029490000000000002,0.36752243270189433,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.08024,0.029490000000000002,0.029490000000000002,0.36752243270189433,0.0,0.0,0.0,0.0,unchanged
2172,BRN,lower,0.13998,0.02552,0.02552,-0.11445999999999999,0.11445999999999999,-4.485109717868338,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.02552,-0.11445999999999999,0.11445999999999999,-4.485109717868338,0.0,0.0,0.0,0.0,unchanged
341,BRO,nobles,0.0327,0.17774,0.17774,0.14504,0.14504,0.8160234049735569,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.17774,0.14504,0.14504,0.8160234049735569,0.0,0.0,0.0,0.0,unchanged
341,BRO,clergy,0.07188,0.01202,0.01202,-0.05986,0.05986,-4.980033277870216,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.01202,-0.05986,0.05986,-4.980033277870216,0.0,0.0,0.0,0.0,unchanged
341,BRO,burghers,0.0,0.0,1e-05,0.0,0.0,0.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,unchanged
341,BRO,lower,0.09591,0.01074,0.01074,-0.08517,0.08517,-7.930167597765363,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.01074,-0.08517,0.08517,-7.930167597765363,0.0,0.0,0.0,0.0,unchanged
1198,BRR,nobles,2.18737,2.75578,2.75578,0.5684100000000001,0.5684100000000001,0.20626102228770077,False,False,True,True,True,target_l2,,,,,,,,,unavailable,2.637896937054172,0.450526937054172,0.450526937054172,0.16348436270463246,0.11788306294582807,0.20739090259817394,0.0,0.0,improved
1198,BRR,clergy,0.57543,0.48765,0.48765,-0.08778000000000002,0.08778000000000002,-0.1800061519532452,False,False,True,True,True,target_l2,,,,,,,,,unavailable,0.5207130499692898,-0.0547169500307102,0.0547169500307102,-0.11220537276881001,0.033063049969289826,0.3766581222293212,0.0,0.0,improved
1198,BRR,burghers,0.02159,0.03354,0.03354,0.011949999999999999,0.011949999999999999,0.35629099582587953,False,False,True,True,True,target_l2,,,,,,,,,unavailable,0.021519688597942156,-7.031140205784533e-05,7.031140205784533e-05,-0.0020963447244438083,0.011879688597942153,0.9941162006646155,0.0,0.0,improved
1198,BRR,lower,0.99091,0.49832,0.49832,-0.49259,0.49259,-0.9885013645850056,False,False,True,True,True,target_l2,,,,,,,,,unavailable,0.5951703243785963,-0.39573967562140366,0.39573967562140366,-0.7941476874727157,0.09685032437859631,0.1966144752808549,0.0,0.0,improved
1869,BRU,nobles,6.19157,7.07314,7.07314,0.8815700000000009,0.8815700000000009,0.12463630014392488,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,7.045915246971225,0.8543452469712252,0.8543452469712252,0.12078726661302125,0.027224753028775694,0.030882122836275814,0.0,0.0,improved
1869,BRU,clergy,1.69509,1.0035,1.0035,-0.6915899999999999,0.6915899999999999,-0.6891778774289984,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,1.0248577673323402,-0.6702322326676597,0.6702322326676597,-0.667894601562192,0.021357767332340183,0.030882122836276095,0.0,0.0,improved
1869,BRU,burghers,1.46326,1.93279,1.93279,0.46953,0.46953,0.24292861614557196,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,1.8978539403870944,0.4345939403870944,0.4345939403870944,0.2248531606574405,0.03493605961290558,0.0744064481777641,0.0,0.0,improved
1869,BRU,lower,1.64334,0.98371,0.98371,-0.65963,0.65963,-0.6705533134765328,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,1.0246330453093389,-0.6187069546906612,0.6187069546906612,-0.6289525924212026,0.04092304530933888,0.0620393937652,0.0,0.0,improved
2044,BRY,nobles,1.94298,1.59686,1.59686,-0.34612,0.34612,-0.21675037260623975,False,False,True,True,True,balanced_l2,,,,,,,,,unavailable,1.7370752216728027,-0.20590477832719722,0.20590477832719722,-0.12894353814811393,0.14021522167280276,0.40510580628915627,0.0,0.0,improved
2044,BRY,clergy,0.23729,0.31001,0.31001,0.07272,0.07272,0.2345730782877972,False,False,True,True,True,balanced_l2,,,,,,,,,unavailable,0.2579034892456652,0.020613489245665195,0.020613489245665195,0.06649298166402759,0.05210651075433481,0.7165361764897525,0.0,0.0,improved
2044,BRY,burghers,0.04022,0.1278,0.1278,0.08757999999999999,0.08757999999999999,0.6852895148669796,False,False,True,True,True,balanced_l2,,,,,,,,,unavailable,0.04015525555583818,-6.474444416181696e-05,6.474444416181696e-05,-0.0005066075443021672,0.08751525555583817,0.9992607393907077,0.0,0.0,improved
2044,BRY,lower,0.19322,0.37898,0.37898,0.18575999999999998,0.18575999999999998,0.49015779196791387,False,False,True,True,True,balanced_l2,,,,,,,,,unavailable,0.37857603352569363,0.18535603352569363,0.18535603352569363,0.4890918611158732,0.0004039664743063498,0.002174668789332202,0.0,0.0,improved
1985,BRZ,nobles,1.00017,1.12799,1.12799,0.12782000000000004,0.12782000000000004,0.11331660741673245,False,False,True,True,True,target_l2,,,,,,,,,unavailable,1.0915924047463497,0.09142240474634966,0.09142240474634966,0.08104894967716882,0.03639759525365038,0.2847566519609636,0.0,0.0,improved
1985,BRZ,clergy,0.18545,0.15234,0.15234,-0.03311,0.03311,-0.21734278587370356,False,False,True,True,True,target_l2,,,,,,,,,unavailable,0.16296176308173912,-0.02248823691826088,0.02248823691826088,-0.14761872730905132,0.010621763081739122,0.3208022676453978,0.0,0.0,improved
